track_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
19790001,-1.4653855744869186,0.48814958023110006,-1.7454897508749703,1.138159532980264,-0.8614772685149404,0.4087860439666395,2.4285731360938057,-0.17982036836384266,-1.1531785980900309,-1.4920025511110568,0.8102968444166053,0.8639013464544852,1.6590079988065947,0.6666583605499233,-0.4272287907308367
19790026,-1.3102998796597447,0.7202773213901403,-1.077146903710222,-0.5473243850678384,1.21608185013169,0.25457772216065416,0.6533168515830302,-0.6616777354363745,-0.11822462852854707,0.04542375146570269,0.21701444023627442,-0.5937375283414772,-0.6587252066875758,-0.09228500245562402,0.1947892157431162
19790048,2.008496696618365,0.1833718423659176,-2.077955302810241,0.8527078497782933,0.8674632245969169,1.5682653552538395,-0.9259537598625067,-1.066375589004945,1.192999287102388,0.29063833158558006,-0.2323839935279407,-0.6733601521044453,-0.3383424699580065,-1.4254439331299489,-0.4586418433756169
19790063,-2.915094741916545,-0.9704093511968676,-0.3709098261689596,-0.3904400162008421,-0.3406806074580185,0.1879579744252669,0.2974107626870221,-0.10870160737058676,-0.34544752029456266,-0.38725909002244807,0.07173184290092759,-0.27068323111026177,-0.15555398418563784,0.0028968943709601898,0.0114563931249276
19790079,0.5808165240550777,0.08946590774494581,-0.13925078264058674,2.3139585954354414,2.958066571850391,1.9991832430487124,-0.9362677293978664,1.8706421073985982,-0.5036590984886241,2.2833038073690854,0.2562182784027302,1.8057129408875863,1.1622158930668987,-0.47830202613952916,-1.5036741103095284
19790087,-2.6264283347230992,-1.4847438335430752,0.6350011160572642,-0.26482833979681597,-0.28602835632132645,-0.3262562546674497,0.3916020165240661,0.5809653876144234,0.5207572101089786,-0.3403053165710457,0.14308554315304478,-0.02663925892393189,-0.5352962175276749,-0.014902516337569505,0.646776915063271
19790094,-1.1420509520535274,1.4977577375737712,0.6302472314166825,-2.295712330606587,0.665226829553639,1.7276291041040184,-1.8894531190137471,-0.5480509903503029,-0.41726070951244243,0.27585722722970407,-1.0301764991699387,-0.8763941552704441,-0.5232792531839908,-0.1596056616544402,-0.18980395694065352
19790097,-0.19661186268690833,1.277040023227724,-0.9593553357415895,0.5446104116401945,-0.5803842537262514,1.032318600437112,-0.8857699413191157,-0.6749892222370993,-0.3929316874678414,-0.09774393667647567,-0.5189263310170071,0.5195482644043092,-0.9955686127427766,-0.6789054817013404,-0.13361370524647617
19790101,1.1716380379861486,0.09188630532180155,-2.093412840127396,-2.0081838134627845,-0.3721798372365754,-0.22633151735283824,0.26315771339715377,-0.12493484452033658,-0.6308774402643327,0.4504348455180339,-0.44882462861342687,1.1733798418599282,-0.10881219700489811,0.45124988625990503,-0.4787101063294055
19790119,-0.9348939290249485,1.2120931270921529,-0.058862766754290904,-1.3522320907897403,2.032375219692135,0.5143074628074172,-0.23271216623055474,1.58682111552463,0.6591884277593587,0.32849996895430367,0.22945469548515984,-1.0700517784548742,-0.16800456031583713,0.3216654528684596,0.0708137420265017
19790135,4.298355435740413,-2.671952939451733,-0.7634468227060709,0.7767944995249932,0.5309162597749507,2.071702408455486,0.054965680531123225,1.5029150053142775,-0.6389072238540587,-0.08206313495089064,0.4930728019781803,0.7226482157546577,0.8136206095356407,-0.41357189551952506,-0.16181388825119059
19790140,-1.0338033612963333,2.3052850730807326,3.4148704412459554,0.6915190250175862,-0.6225428234522343,-2.1872905827300397,1.0972826636863218,-1.2345552426351194,0.2943404916610642,0.5803625798213421,0.5648476697402217,0.828026854046541,1.3632200444526632,-1.0960304487564274,-0.765517916869558
19790144,0.7894706025589753,-0.5427666410756657,-1.6563557239487798,-1.3883526140518645,0.23286791164596396,0.24143906651991062,-0.18507565493510555,-0.3279302737037015,1.5660732306743608,0.749005657267885,0.8149312275451046,-1.8069579102269857,0.15949367805536366,-0.22413967257857165,0.07475629326880961
19790166,8.603809979665106,-6.854387495210666,1.1160289488319055,1.8054904869955168,1.508584914721423,2.7132553717167567,-0.3939160312793787,1.0464206571281922,-0.847314752051131,1.932552030507773,2.8237002641127495,-0.8954132218315158,2.652554336188136,-0.25967187874832803,-1.6487010914681577
19790168,-2.239621814453428,-1.2213281946132115,-0.8397880613653603,-0.5992539643621463,-0.3854593233294099,-0.3664266366042545,-0.3564958817372318,0.5071081981536266,-0.3681105598654689,0.17182682552734677,0.04039967059678513,0.5427825321214238,-0.10387851192283955,0.25509405207330293,-0.6013315606459053
19790178,-0.2596922971411627,-1.1021875883962537,1.2182074223971333,-1.036771633532772,-1.028603945954109,-0.2399094232767816,1.830395273682333,-1.0077230616820887,-0.3962686893429577,-0.11035266386366406,-0.04853872911657118,-0.27560256679814804,-0.14585315296797385,-1.0392432922445503,-0.6594272589295287
19790194,-1.3840148460466104,-1.2098335736644417,0.7259926452039173,-0.8342511311544651,-0.8811650519559682,-0.08553008663200823,0.6981988311906392,-0.7687498677015928,0.3254216831563589,0.6044721340027082,-0.48840850991195284,0.2464274542667597,-0.07095060796630508,-0.0268425841084049,0.1230510072178562
19790205,2.263851357273751,-1.0823613808770354,0.9401097146550645,0.2928817901907084,-2.185723717221149,0.4726415777490616,-0.858033902991126,1.788239374463973,0.8706213206082951,-0.6279029101346829,-0.3228768349564002,1.0130204338230282,-1.0103159529114685,1.4690223672085312,0.46176081824083676
19790213,0.10368870097478446,-0.8203891488565949,0.3913231842609652,-0.46650374455981586,-0.8625202275557305,1.2305051052976308,0.04279231458198882,-0.5523935011431187,0.13251945483861602,0.43790168864431395,0.3544251162122599,-0.09197675375258245,-0.12586946359436132,1.1379506117063203,0.3420381248567916
19790236,0.27736948008540746,0.054898341272180164,-0.30931435272578983,0.3797096778445712,2.7554867160875567,-0.6350515344857247,0.13787871881478816,-0.5789100905763551,-0.425915946273784,0.26993597619942805,-0.27541435152105764,-0.9727417945785932,0.01894462997094619,-1.0106545278447256,1.2174017559979051
19790237,-0.5292485204539649,0.4226474130255174,-0.00373780141504661,-1.030336553036563,0.4874647359612447,1.2768974344254551,0.008458901871892086,0.8786584269233283,-0.047653035049291276,0.4708227622437893,-0.1712088545702014,0.20308493678919498,-0.1881799992790583,0.4616376393271556,-0.5878302080621826
19790256,0.2797792283869701,-1.447120099957886,-0.9815047641976623,-0.27085277954584047,-0.6757789468002089,0.8170116852096371,-0.46853360557004686,-0.647203550771007,0.9882804202002043,-0.09681403295762657,0.6191655102502063,-0.15679999715879794,0.6071860188253649,0.20325813753207073,0.3283652510547413
19790273,0.5477139550892196,-1.6926943791128342,1.3531171626824363,-0.5953653685512025,1.0104777903895958,-1.2805280475753515,-0.2750775198005031,-0.8459026743637806,0.8398903772396443,-0.45433272491686816,0.10077811386792042,0.4351422470071307,-0.5518303175699013,-0.15026885859669453,0.09166752218795243
19790300,-1.6997051696581071,-0.6747502957683107,1.0527871494732068,-1.1000506491397368,-0.6364675347508387,-0.22731064025969439,0.9431242967774273,-1.0527316736993135,-0.28797837456923964,0.1336074789887717,0.05509848165797745,0.2381354705451423,0.3015299622161293,-0.7007264894277537,-0.46674162307114747
19790304,-0.5777596125079489,-2.859786001755254,-0.42126372107109095,0.7932043403602754,0.9481518682463256,0.5773592888192559,0.16632766813301356,2.066803493073392,-0.24643182076224002,1.0678212175195947,0.09183839088136594,0.25580684259187125,1.2545882368588872,-0.2688937321033296,-0.4565454840911047
