track_id,Ca_inc,Ca_int,Ca_mat,Ca_dec,Ck_inc,Ck_int,Ck_mat,Ck_dec,BAe_inc,BAe_int,BAe_mat,BAe_dec,BKe_inc,BKe_int,BKe_mat,BKe_dec,Ae_inc,Ae_int,Ae_mat,Ae_dec,Ke_inc,Ke_int,Ke_mat,Ke_dec,Ge_inc,Ge_int,Ge_mat,Ge_dec,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
19790001,3.004066917684957,0.2844625506395478,0.1484889389349929,0.095466458519981,-3.197251197255948,0.6601136922542058,-3.234881778015877,-1.065316371612538,2.445936839077865,11.1308504008439,-1.99598978694337,-0.4112623397351957,8.321027290651939,-7.407091837500174,-2.600260308863826,0.598055193518051,226938.6670271213,220847.68461693832,47218.60881010464,17371.223227800772,397670.0790234085,317241.6231005889,136631.2841555003,91180.65307841488,8.754446395594291,1.8289752265803092,0.517400815919603,0.1298564119645839,-1.4653855744869186,0.48814958023110006,-1.7454897508749703,1.138159532980264,-0.8614772685149404,0.4087860439666395,2.4285731360938057,-0.17982036836384266,-1.1531785980900309,-1.4920025511110568,0.8102968444166053,0.8639013464544852,1.6590079988065947,0.6666583605499233,-0.4272287907308367
19790026,0.9735553192567998,1.126397912727223,0.2857571051215885,0.1088450416049891,2.182374501901867,0.2923985296763338,-0.2610066304493172,0.5981572869454465,0.5664261311779054,-1.948386407989653,-1.1336551972979276,-0.1679922431995979,3.959556495558256,10.77329850020093,0.1999945200313483,-0.616279586296976,321596.41121933976,153216.41160261867,33570.31143600532,39652.03063281878,295371.268270006,445174.1032234967,244849.8991832417,228157.0852025473,-1.048065911299866,3.2703504786344086,0.5579938573951398,0.0930444146119746,-1.3102998796597447,0.7202773213901403,-1.077146903710222,-0.5473243850678384,1.21608185013169,0.25457772216065416,0.6533168515830302,-0.6616777354363745,-0.11822462852854707,0.04542375146570269,0.21701444023627442,-0.5937375283414772,-0.6587252066875758,-0.09228500245562402,0.1947892157431162
19790048,0.9243043867599778,3.622156487286392,0.9900179988955822,0.236879403013783,1.213489860242437,-10.167525725416857,-32.99629328217752,-7.48177872536488,6.561763320407305,-0.9953266332351792,-3.986208612645976,-0.7873436193763339,-1.9275784280976351,17.611052951458046,-15.130768405257497,-2.6717957469289235,280881.03608110675,395447.09508923336,162463.05669715797,36064.466363256826,227887.5575997951,687249.7852518201,696431.5503203874,219280.3226698629,-2.6282768662136453,5.168833619735399,0.331957950545339,0.0506287067690621,2.008496696618365,0.1833718423659176,-2.077955302810241,0.8527078497782933,0.8674632245969169,1.5682653552538395,-0.9259537598625067,-1.066375589004945,1.192999287102388,0.29063833158558006,-0.2323839935279407,-0.6733601521044453,-0.3383424699580065,-1.4254439331299489,-0.4586418433756169
19790063,0.2184760346274201,-0.0133125212882698,-0.1076574540348003,0.0567039740028425,-0.2223876379902988,-0.2213626128901274,-0.0322388527419854,0.1047793003335423,0.9669975490496404,0.0625167138235927,0.1292874900433726,0.2410238821830115,-1.91565336304218,-0.7882576589265272,2.539010441392367,-0.0971802586376035,127012.80429970133,74111.02841322805,54394.21718389013,44779.30576333086,145170.53822340126,162960.9999479905,143354.96641976468,119175.56150219472,1.5103832948937028,0.901306709576882,-0.2189093420147743,0.0877111163049379,-2.915094741916545,-0.9704093511968676,-0.3709098261689596,-0.3904400162008421,-0.3406806074580185,0.1879579744252669,0.2974107626870221,-0.10870160737058676,-0.34544752029456266,-0.38725909002244807,0.07173184290092759,-0.27068323111026177,-0.15555398418563784,0.0028968943709601898,0.0114563931249276
19790079,-1.0779264425021655,-1.736205103618066,-0.3723877886152307,0.659831661961187,1.9042810222329951,-1.862879833319068,-14.981892439249124,-13.32178014311701,7.685858456131562,10.46148586799594,1.1293013127606433,-0.9418401699741984,8.566596399112832,13.550368521734592,-10.905352540943497,-15.548158327261966,184954.4754188297,225013.8017767016,126761.96833357617,71245.80181925271,326337.40363571513,1104962.5586891563,1404669.349200976,547383.8873213212,-3.267496763166217,-1.6676568567432477,-1.4753180382269524,0.5456589402606172,0.5808165240550777,0.08946590774494581,-0.13925078264058674,2.3139585954354414,2.958066571850391,1.9991832430487124,-0.9362677293978664,1.8706421073985982,-0.5036590984886241,2.2833038073690854,0.2562182784027302,1.8057129408875863,1.1622158930668987,-0.47830202613952916,-1.5036741103095284
19790087,-0.03252507290267,0.1167587770789231,0.5238010405990572,1.832655235202583,0.9694653374155306,-1.1183765263709784,-1.8139251451572065,-4.845453498768902,1.2093049243820355,0.9098684726555836,1.93725509439515,3.255776573446893,0.4322054233850905,-1.397627607515358,-0.4736382078395,1.9833150647774969,48214.201349915405,46792.077528857466,41228.57046685917,153167.3887932445,134010.21682656457,99951.92266286474,91279.54810034156,227522.7728918312,-1.351686365877149,0.3926489191850006,0.4688923562256392,-0.4219075281296102,-2.6264283347230992,-1.4847438335430752,0.6350011160572642,-0.26482833979681597,-0.28602835632132645,-0.3262562546674497,0.3916020165240661,0.5809653876144234,0.5207572101089786,-0.3403053165710457,0.14308554315304478,-0.02663925892393189,-0.5352962175276749,-0.014902516337569505,0.646776915063271
19790094,0.0742383630318102,1.6057948975650576,0.1119268963500655,-0.168344784280397,-0.7391598636766494,-1.9773801688384824,21.53468708827127,2.967196843460828,0.5348901055013374,-5.122247213190579,-3.79731505757476,0.9696970709629064,0.6685988988572309,14.017291890736947,17.47957088262658,1.590912426120446,27377.59612917825,175924.76142898184,171791.053119867,53540.86512328366,65965.84718856931,620062.6040697638,1088094.643065191,179800.78918085498,-0.6530496009898353,2.4706115255920804,2.0608279429341674,-0.1283555639581949,-1.1420509520535274,1.4977577375737712,0.6302472314166825,-2.295712330606587,0.665226829553639,1.7276291041040184,-1.8894531190137471,-0.5480509903503029,-0.41726070951244243,0.27585722722970407,-1.0301764991699387,-0.8763941552704441,-0.5232792531839908,-0.1596056616544402,-0.18980395694065352
19790097,-0.5208302933485051,2.065648748670221,1.6120480326129143,-0.1239325311145322,-3.799139666139795,-8.015405670789773,-1.8278040743160204,2.356993952347804,6.2585999027129,2.971091241093748,-1.1763042823998446,1.1091761900301371,-2.151252028732308,7.615504586811217,2.9417084056771743,2.39498830603509,153604.20962630058,276327.99428623455,106160.6912606405,50897.76168582412,324852.71141957253,650805.0520885608,405928.66888354206,183344.78449509075,0.0015638675297631,7.095801282138376,0.7959580615391086,-0.0537006663884743,-0.19661186268690833,1.277040023227724,-0.9593553357415895,0.5446104116401945,-0.5803842537262514,1.032318600437112,-0.8857699413191157,-0.6749892222370993,-0.3929316874678414,-0.09774393667647567,-0.5189263310170071,0.5195482644043092,-0.9955686127427766,-0.6789054817013404,-0.13361370524647617
19790101,1.9371767576270584,1.8393239357022582,1.1254839163147141,0.3943493285694666,-15.762877468125913,-12.331862718825569,-8.250928446887858,-5.275795885930123,-1.5725767954421326,-2.044952829982165,-3.54933581838427,-1.1595065057335763,6.581201563982368,5.6713326842240726,-1.386145832399829,-2.0309617069704964,132570.5547951052,180383.42030912326,136165.78981877633,67356.92275696926,500941.9636124992,563109.0893823339,397665.52268267184,230863.6201560231,-0.023876505986941,2.7048589738166706,2.7452081472495706,-0.19999932761043684,1.1716380379861486,0.09188630532180155,-2.093412840127396,-2.0081838134627845,-0.3721798372365754,-0.22633151735283824,0.26315771339715377,-0.12493484452033658,-0.6308774402643327,0.4504348455180339,-0.44882462861342687,1.1733798418599282,-0.10881219700489811,0.45124988625990503,-0.4787101063294055
19790119,0.994173850613005,1.1212488136199117,0.5478919884652488,-1.140643582402012,-0.3363662666424026,0.956082144806506,0.157095319876069,-2.5565104564850816,-1.6078797591183134,-2.008902451181736,1.254800469253689,2.5885520302963108,10.920938512861264,18.26415553682742,8.427211324356646,-4.855874484783428,267804.4635371983,159236.52404390206,108131.58416641784,189038.68797270508,202117.47343897063,433612.3579217432,569214.3726754562,484701.1683674924,-2.2396111066288023,0.510156786330138,-0.6153244392512508,-0.8646299723982221,-0.9348939290249485,1.2120931270921529,-0.058862766754290904,-1.3522320907897403,2.032375219692135,0.5143074628074172,-0.23271216623055474,1.58682111552463,0.6591884277593587,0.32849996895430367,0.22945469548515984,-1.0700517784548742,-0.16800456031583713,0.3216654528684596,0.0708137420265017
